row_id	split	note	sentiment	theme	assureur	snippet
4012	train	2.0	negative	Customer Service	Generali	Madelin contract subscribed by an intermediary: After 15 years of contributions major difficulties to perceive the annuity which is not yet paid: insurance alwa
4013	train	2.0	negative	Other	Matmut	Attention! In the event of a glitch they do not assure much.
4015	train	3.0	neutral	Claims Processing	AXA	Sinister Degat des Eaux in August 2019 for an apartment under sales compromise. Five me after the duck is still alive Advisor abroad, arrogance, no response to 
4017	train	2.0	negative	Claims Processing	AXA	"I am insured with the broker ""Assur Bon Plan"" and I only had problems. It took them 2 months to send an expert to assess my vehicle. 6 months after the accident"
4020	train	2.0	negative	Claims Processing	Matmut	If you don't need an insurer, just pay. Matmut knows how to collect your subscription but that's it. Don't ask them anything! We had a claim on our car, we have
4021	train	2.0	negative	Claims Processing	Allianz	After an accident for which I am not responsible, my vehicle out of use, value of their unsuitable expert, after non -contradictory expertise and an incentive t
4022	train	5.0	positive	Customer Service	Direct Assurance	Very satisfied answer ok quote super Very satisfied with the service and the result Easy secure payment Quick and professional response from the subscription se
4025	train	3.0	neutral	Customer Service	Génération	For a first call with customer service, I am completely satisfied. I had explanations in relation to my various requests.
4028	train	1.0	negative	Customer Service	Génération	I would like to testify the toxic relationship that I had with generation. In general, everyone is going well; no news is good news! However, as soon as there i
4031	train	1.0	negative	Customer Service	SantéVet	5 emails in customer service for modification of the contract, 5 emails to say that it is ok ... but no nothing is done. I have all of its splendor! And they ju
4032	train	3.0	neutral	Other	Direct Assurance	Loading...
4035	train	1.0	negative	Customer Service	SwissLife	In terms of life insurance, Swiss Life staff are incompetent, not serious, a liar. Following the extension of my Swisslife Retirement contract, it has left thei
4036	train	4.0	positive	Other	L'olivier Assurance	I recommend the olive tree because they know how to satisfy their customers
4039	train	1.0	negative	Other	AXA	Loading...
4040	train	3.0	neutral	Other	Direct Assurance	Having 2 auto contracts and and 3 home contracts with your company I would like to know if we could benefit from a commercial gesture? (Folder fees offered on t
4041	train	4.0	positive	Coverage	Direct Assurance	I am satisfied with services I have already provided with Direct Insurance Contract number 959509015 I still have two months on old insurance
4044	train	4.0	positive	Enrollment	APRIL Moto	Easy internet subscription, with regard to insurance, to be used, it is difficult to give an opinion on insurance when we have just subscribed.
4045	train	1.0	negative	Other	Harmonie Mutuelle	I am really disappointed with this mutual
4046	train	2.0	negative	Other	L'olivier Assurance	Loading...
4054	train	1.0	negative	Pricing	Active Assurances	Hello, This broker offers attractive prices, you pay and then it updates quotes by increasing them = questionable commercial practices. In addition, when subscr
4055	train	3.0	neutral	Enrollment	Direct Assurance	I am satisfied value for money. It is a shame that the documents must be sent several times to correspond despite the fact that it is the right documents
4056	train	2.0	negative	Claims Processing	Cegema Assurances	The horror ! Unreachable! I have been waiting for reimbursements for January 4 months. I propose to all dissatisfied a collective action against this mutual, it
4059	train	4.0	positive	Enrollment	APRIL	Simple and practical membership. All the necessary information was accessible. It was on the advice of my husband that I opted for your mutual insurance company
4068	train	4.0	positive	Customer Service	MGP	An probably saturated line, a recall proposal accepted and obtained in the 10 'that followed. Clear presentation of my problem and an equally fast response acco
4070	train	3.0	neutral	Other	GMF	Loading...
4071	train	2.0	negative	Customer Service	Active Assurances	You have to come together to deal with the actions of this ghost insurance company. Customer service at 80 cents per minute + communication cost ... I have the 
4076	train	5.0	positive	Other	Direct Assurance	Loading...
4080	train	1.0	negative	Enrollment	Assur Bon Plan	Above all, avoid! They are crazy. It's simple, once registered, they no longer exist. Military months I tried to join them, when we finally come across someone,
4083	train	4.0	positive	Enrollment	L'olivier Assurance	I am satisfied for the moment for the subscription of my contract and the proposed price and the guarantees for a 2005 vehicle Cordially thank you
4085	train	1.0	negative	Pricing	Mgen	Termination made with mail with AR following a tacit renewal with an increase of +8 euros per month while my salary is less than 900 euros .... I receive a conf
4086	train	4.0	positive	Other	L'olivier Assurance	Loading...
4087	train	1.0	negative	Customer Service	Cardif	Following the death of our parents, recovering the sums they had invested in life insurance at Cardif was a obstacle course: in total, 17 months of harassment, 
4088	train	1.0	negative	Customer Service	Magnolia	Execrable customer service (the person answering the phone is unpleasant and takes customers for fools, when he does not understand that there is a problem with
4090	train	5.0	positive	Other	AMV	Loading...
4093	train	4.0	positive	Cancellation	Direct Assurance	Satisfied, I come back after a period with a national insurer, but which is part of your group. But your prices are better. So come back to me
4095	train	1.0	negative	Pricing	Direct Assurance	Execrable customer service. Falsely interesting price; Station to high franchises New price policy less interesting than competition. It is possible to find bet
4098	train	1.0	negative	Coverage	MAAF	To flee and run very quickly. Radied for a non -responsible disaster since water infiltration came from two floors above my apartment. If you don't need to be c
4099	train	3.0	neutral	Pricing	AMV	Very practical and accommodating. I would like to pay monthly but I did not find the formula for. A little expensive but a friend recommend this insurance and I
4100	train	4.0	positive	Other	APRIL Moto	Loading...
4101	train	1.0	negative	Pricing	Active Assurances	Hello, I am a young driver even if I am 51 years old On August 20, 2017, I asked for an Active Insurance quote, a priori they have the most interesting offer on
